id,date,price,bedrooms,bathrooms,sqft_living,grade,view,lat,waterfront,condition,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_lot,long,sqft_living15,sqft_lot15
822039146,20150219T000000,485000,3,2,2410,7,0,47.4154,0,3,1.5,2410,0,1995,0,98070,50654,-122.458,1900,36300
1925069183,20140815T000000,425000,3,2.5,1340,7,0,47.6366,0,4,1,1340,0,1976,0,98052,10018,-122.094,2520,13068
6205500580,20141210T000000,530000,3,2.5,2640,8,0,47.5875,0,3,1,1550,1090,1978,0,98005,13775,-122.177,2120,12432
8835400805,20140522T000000,657000,4,1.75,2740,8,2,47.5445,0,3,1,1370,1370,1954,0,98118,8520,-122.263,2740,9286
1518000230,20141231T000000,315000,4,2.75,1580,7,0,47.7368,0,3,1,1080,500,2002,0,98019,3770,-121.968,1740,3800
4053200410,20140513T000000,273000,4,1.5,2180,6,0,47.3187,0,4,1,1280,900,1954,1975,98042,22870,-122.081,2420,22614
2141300620,20140915T000000,550000,3,2.75,1960,8,0,47.5582,0,5,1,1240,720,1975,0,98006,13252,-122.139,2040,9866
3278602170,20141215T000000,347000,2,2.25,1560,8,0,47.5482,0,3,2,1270,290,2006,0,98126,1705,-122.374,1560,1758
3876310300,20140606T000000,525000,5,2.75,2440,7,0,47.7283,0,4,1,1240,1200,1972,0,98034,8000,-122.17,1780,8391
8141200027,20140925T000000,490000,3,1.5,990,8,0,47.6236,0,3,2,840,150,2007,0,98112,1343,-122.306,1350,2521
3034200543,20141229T000000,500000,3,2.25,2210,8,0,47.7175,0,3,2,2210,0,1978,0,98133,7916,-122.339,1450,7955
7787050180,20150128T000000,585000,3,2.75,3080,9,0,47.4826,0,3,2,3080,0,2008,0,98059,7282,-122.149,3080,7274
3760500475,20141106T000000,926500,4,2.75,2900,9,2,47.7004,0,3,1,1750,1150,1981,0,98034,17802,-122.229,2900,15720
9301301145,20141024T000000,465000,1,1,1020,7,0,47.6361,0,3,1,1020,0,1927,0,98109,3200,-122.343,1670,3480
5615100330,20150327T000000,200000,4,2,1900,7,0,47.2114,0,3,1,1900,0,1975,0,98022,8160,-121.986,1280,6532
4139500410,20150126T000000,1.68E+06,6,4.75,5770,12,3,47.5512,0,3,2,4500,1270,1998,0,98006,16747,-122.11,4470,14571
722039087,20140923T000000,220500,2,1,990,6,0,47.4145,0,2,1,990,0,1949,0,98070,57499,-122.463,2090,27442
722039087,20150504T000000,329000,2,1,990,6,0,47.4145,0,2,1,990,0,1949,0,98070,57499,-122.463,2090,27442
8129700644,20140703T000000,715000,3,4,2080,8,4,47.6598,0,3,3,2080,0,1997,0,98103,2250,-122.355,2080,2250
8129700644,20150424T000000,780000,3,4,2080,8,4,47.6598,0,3,3,2080,0,1997,0,98103,2250,-122.355,2080,2250
4443800385,20140818T000000,410000,2,1,1480,7,0,47.6842,0,3,1,1050,430,1949,0,98117,4080,-122.393,1310,4080
4443800385,20150506T000000,778100,2,1,1480,7,0,47.6842,0,3,1,1050,430,1949,0,98117,4080,-122.393,1310,4080
7405700015,20150330T000000,406000,3,1,1090,7,0,47.7429,0,4,1,1090,0,1952,0,98133,11292,-122.358,1570,8198
2780400035,20140505T000000,665000,4,2.5,2800,8,0,47.6809,0,3,1,1660,1140,1963,0,98115,5900,-122.286,2580,5900
5562100325,20141125T000000,305000,2,1,1000,7,0,47.7444,0,4,1,1000,0,1947,0,98133,8212,-122.341,1620,8214
7437101030,20140822T000000,265000,3,2.5,1640,7,0,47.3505,0,3,2,1640,0,1991,0,98038,7668,-122.027,1850,7200
3856904610,20141002T000000,485000,4,1,1620,7,0,47.6696,0,3,1.5,1620,0,1923,0,98105,4080,-122.324,1760,4080
1423069095,20140507T000000,600000,3,2.5,2460,9,0,47.4824,0,4,1,1860,600,1977,0,98027,108900,-122,2870,102366
2523400205,20150421T000000,510000,2,1.5,1860,7,0,47.5573,0,3,1,1060,800,1940,0,98136,5100,-122.392,1710,5100
3530420110,20140521T000000,195000,2,1,1080,8,0,47.3792,0,4,1,1080,0,1972,0,98198,3899,-122.321,1090,3899
6046401030,20140528T000000,432500,3,1.75,1980,7,0,47.6911,0,3,1,1270,710,1965,0,98103,5100,-122.347,1400,5100
8563000770,20141210T000000,490000,3,1.75,1510,7,0,47.6226,0,4,1,1220,290,1967,0,98008,8433,-122.103,1950,8199
2215900180,20140711T000000,270000,3,2.5,1690,7,0,47.3498,0,4,2,1690,0,1992,0,98038,7165,-122.058,1410,8590
2771602450,20140826T000000,370000,2,1.5,1010,7,0,47.6374,0,3,2,1010,0,1984,0,98119,2102,-122.375,1480,2632
722059233,20141215T000000,327500,3,2.5,2090,8,0,47.4084,0,3,2,2090,0,1991,0,98031,12027,-122.213,2090,12666
1257201095,20150323T000000,826000,2,1,1060,7,0,47.6739,0,3,1,1060,0,1908,0,98103,6120,-122.329,1730,4080
4391600035,20140701T000000,510000,3,1.75,1750,7,0,47.3264,0,3,2,1750,0,1934,1978,98010,7020,-122.038,1170,9546
625049310,20150311T000000,587750,2,1,890,7,0,47.6876,0,3,1,890,0,1941,0,98103,4730,-122.341,1330,5904
424059100,20150327T000000,449228,5,2.5,3020,8,0,47.5897,0,3,1,1650,1370,1965,0,98005,24750,-122.179,2930,16062
1422029138,20140902T000000,565000,3,2.5,2030,9,0,47.3942,0,3,1,2030,0,1999,0,98070,217805,-122.515,1870,109468
2723069146,20150424T000000,660000,4,2.5,3170,9,0,47.4475,0,3,2,3170,0,2000,0,98038,186436,-122.034,3250,215186
5112800042,20141203T000000,400000,5,2.75,2470,8,0,47.4496,0,5,1,1250,1220,1977,0,98058,19200,-122.083,2140,35140
579002870,20140506T000000,612500,4,2,2060,7,0,47.6992,0,3,1,1030,1030,1949,2013,98117,5000,-122.379,1280,5000
2461900790,20150313T000000,560000,4,1.75,2120,7,0,47.5506,0,5,1,1060,1060,1917,0,98136,6250,-122.385,1410,6250
6788200360,20140903T000000,727000,3,2.25,2180,8,0,47.6412,0,5,1.5,1520,660,1939,0,98112,4200,-122.302,1850,4200
1018000110,20150423T000000,224000,4,3,2300,7,0,47.2943,0,4,2,2300,0,1976,0,98002,7609,-122.227,940,5937
7701960720,20141017T000000,1.08E+06,4,2.5,4200,11,0,47.7108,0,3,2,4200,0,1990,0,98077,35267,-122.071,3540,22234
9477201530,20150423T000000,439000,3,2.25,1480,7,0,47.7288,0,3,1,1220,260,1977,0,98034,7565,-122.191,1660,7565
1821069072,20140508T000000,335000,3,1.5,2240,7,0,47.3043,0,2,1.5,1480,760,1980,0,98092,87625,-122.094,1920,110206
5035300572,20141016T000000,779000,4,1.5,2740,8,0,47.6523,0,4,1,1370,1370,1937,0,98199,4912,-122.412,2160,5006
1023089019,20140730T000000,452000,5,1.75,1830,6,0,47.4881,0,3,1.5,1830,0,1948,0,98045,47916,-121.777,2010,13135
2710600015,20150327T000000,775000,4,3,2000,7,0,47.6762,0,4,1.5,2000,0,1947,0,98115,5304,-122.285,1670,5304
1502400300,20140916T000000,235000,3,1.75,1380,7,0,47.3121,0,3,1,1380,0,1967,0,98003,8362,-122.323,1380,8800
4045700115,20141028T000000,370000,3,1.75,1620,7,0,47.2875,0,4,2,1620,0,1953,1975,98001,37913,-122.289,2190,21518
7504010590,20141114T000000,790000,4,3,3180,9,0,47.6371,0,4,2,3180,0,1976,0,98074,12070,-122.058,3110,12600
4389200610,20141201T000000,903000,2,1.5,1140,6,0,47.6142,0,4,1,1140,0,1947,0,98004,7800,-122.209,2020,7800
1321039076,20140627T000000,209950,3,1,970,6,0,47.3044,0,4,1,970,0,1967,0,98023,9583,-122.366,970,7875
4123800180,20140827T000000,309000,3,2.5,1780,7,0,47.3772,0,3,2,1780,0,1988,0,98038,7859,-122.045,1670,6618
6415100410,20140609T000000,440000,3,1.75,2240,7,0,47.7303,0,3,1,1120,1120,1948,0,98125,8153,-122.329,1710,8100
4420600015,20141006T000000,571500,4,2.25,2810,8,0,47.2993,0,3,2,1860,950,1959,0,98001,25990,-122.293,2020,16140
3856901880,20140815T000000,514000,2,1,920,7,0,47.6711,0,4,1,920,0,1906,0,98105,4000,-122.328,1300,4000
3878900395,20140728T000000,323000,3,1.75,1830,7,1,47.5087,0,3,1,1200,630,1947,0,98178,12500,-122.25,1830,7300
9183701345,20141103T000000,290000,2,1.75,1560,8,0,47.3776,0,3,1,1560,0,2002,0,98030,7575,-122.228,2050,9000
7768700300,20141205T000000,2.58E+06,4,4.25,5540,11,1,47.6071,0,3,2,4280,1260,2006,0,98004,15408,-122.212,3570,14750
3536900110,20141009T000000,1.36E+06,3,2,2310,10,0,47.6381,0,3,1,2310,0,1979,1996,98004,21318,-122.224,2950,21814
7518503830,20140723T000000,551000,4,1.5,1470,7,0,47.6769,0,3,1.5,1470,0,1946,0,98117,5100,-122.381,1470,5100
2125059161,20141023T000000,960000,4,2.5,3430,10,2,47.6426,0,5,1.5,3430,0,1979,0,98005,43560,-122.18,3700,44431
2597520720,20141103T000000,720000,5,2.5,2900,9,0,47.5442,0,3,2,2900,0,1989,0,98006,9525,-122.138,2910,11854
109200730,20140506T000000,218000,3,1.75,1850,8,0,47.2975,0,3,1,1320,530,1979,0,98023,7684,-122.37,1940,7630
2621750110,20141223T000000,334950,4,2.5,2190,8,0,47.3718,0,3,2,2190,0,1997,0,98042,7000,-122.109,2040,7700
8644400040,20140729T000000,605000,4,2.25,2510,9,0,47.6153,0,4,2,2510,0,1979,0,98074,31584,-122.054,2510,39221
4237901345,20141217T000000,825000,4,3.25,3200,9,0,47.664,0,3,2,2390,810,2006,0,98199,4477,-122.402,1830,4920
8731982250,20140812T000000,268500,4,1.75,1670,8,0,47.3193,0,4,1,1670,0,1974,0,98023,8000,-122.383,1720,8000
7942100180,20140627T000000,230000,3,1.75,1010,7,0,47.3828,0,5,1,1010,0,1969,0,98042,9600,-122.09,1320,9600
3324079089,20141121T000000,1.34E+06,4,4,5050,10,0,47.5269,0,3,2,3260,1790,2000,0,98027,202554,-121.922,3370,213444
7147800015,20150401T000000,245500,2,1.5,1430,7,0,47.441,0,3,1,1430,0,1955,0,98188,9782,-122.282,1430,9828
2826049023,20140729T000000,440000,3,2.25,1880,7,0,47.7077,0,3,1,1280,600,1982,0,98125,7989,-122.299,1820,7414
3905081530,20141007T000000,571500,4,2.75,2180,8,0,47.5702,0,4,2,2180,0,1993,0,98029,5799,-121.995,2060,6061
9543000945,20150427T000000,182500,3,2.25,1830,7,0,47.2734,0,3,2,1830,0,1997,0,98001,4744,-122.248,1670,8001
402000145,20141028T000000,217000,2,1,970,6,0,47.5297,0,3,1,970,0,1951,0,98118,5600,-122.277,1020,5600
4364200015,20150109T000000,335000,2,1.5,1170,6,0,47.5318,0,5,1,1170,0,1941,0,98126,5248,-122.374,1170,5120
2979800845,20140524T000000,501000,2,1,1010,7,0,47.6846,0,5,1,1010,0,1924,0,98115,4320,-122.317,1680,4320
7230900120,20141027T000000,339950,3,2.5,2140,8,0,47.5053,0,3,1,1290,850,1979,0,98056,7641,-122.186,2090,8000
5018200155,20150121T000000,340000,3,1.75,2230,8,0,47.4092,0,3,1,1630,600,1968,0,98198,10403,-122.295,1730,9450
6743700317,20150204T000000,582500,2,1,1140,6,0,47.6948,0,3,1.5,1140,0,1966,0,98033,23779,-122.172,2940,8417
3738900035,20140825T000000,298800,2,1,860,6,0,47.735,0,3,1,860,0,1948,0,98155,8189,-122.306,1180,8189
1328300040,20150312T000000,317500,6,1.75,2540,8,0,47.4414,0,3,1,1340,1200,1977,0,98058,8400,-122.129,1900,7695
952000495,20150402T000000,598000,4,2.5,2420,7,2,47.5671,0,5,1.5,1550,870,1926,0,98126,5118,-122.378,1740,5750
7996700220,20150430T000000,375000,2,2.25,1640,8,0,47.7154,0,3,2,1640,0,1980,0,98133,2240,-122.341,1640,2240
7972601445,20150116T000000,465000,4,2.25,2550,9,2,47.5296,0,4,2,2550,0,1996,0,98106,7650,-122.342,2550,7650
3751601785,20150225T000000,551870,3,2.5,2507,8,0,47.2867,0,3,2,2507,0,2006,0,98001,18400,-122.27,1520,14709
7212650650,20140508T000000,295000,3,2.5,1920,8,0,47.2659,0,3,2,1920,0,1993,0,98003,7229,-122.31,2310,8009
2413300730,20140924T000000,263500,4,1.75,2210,8,0,47.3268,0,3,1,1640,570,1977,0,98003,6375,-122.328,2070,7210
8127700735,20140616T000000,1.10E+06,4,4,3530,8,0,47.6402,0,5,2,2630,900,1958,0,98199,8400,-122.395,2340,8216
2113701080,20141112T000000,300000,2,1,1100,6,0,47.5296,0,5,1.5,1100,0,1920,0,98106,4010,-122.351,980,4501
5700000120,20140722T000000,780000,4,1,3390,8,0,47.5824,0,3,1.5,2190,1200,1924,2014,98144,4500,-122.293,2030,4872
3172600031,20150327T000000,325000,3,1.5,1590,7,0,47.5201,0,3,1,1590,0,1956,0,98106,7936,-122.366,1590,7936
66000265,20140807T000000,370000,2,1,820,7,0,47.5478,0,3,1,820,0,1949,2012,98126,6550,-122.381,1640,6550
4045800040,20140725T000000,715000,4,2.5,2370,8,0,47.6383,0,5,1,1660,710,1974,0,98052,10000,-122.099,2480,9875
1430800100,20150116T000000,356000,4,2,1600,7,0,47.4713,0,5,1,1600,0,1938,0,98166,12500,-122.355,1260,8306
2473411240,20150324T000000,329950,4,1.75,1740,8,0,47.4483,0,3,1.5,1740,0,1976,0,98058,7208,-122.13,1680,7350
2877100985,20140623T000000,490000,3,2.25,1470,8,0,47.6762,0,3,2,1080,390,1984,0,98117,2500,-122.36,1640,4300
4310701575,20140610T000000,429000,3,3.25,1410,8,0,47.6981,0,3,3,1410,0,2005,0,98103,1246,-122.34,1410,1253
7715801030,20150331T000000,510000,4,2.5,1620,7,0,47.6255,0,4,2,1620,0,1983,0,98074,8125,-122.059,1480,8120
7202331050,20140924T000000,550000,3,2.5,2360,7,0,47.6825,0,3,2,2360,0,2003,0,98053,4080,-122.038,2290,4080
8820903555,20150105T000000,467500,3,1,1830,7,0,47.7139,0,4,1,1830,0,1956,0,98125,6453,-122.288,1670,8012
5708500315,20140623T000000,615000,5,2,2130,7,0,47.575,0,5,1.5,1270,860,1926,0,98116,4180,-122.388,1710,4180
526059103,20141013T000000,325000,2,1,990,6,0,47.7669,0,4,1,990,0,1953,0,98011,15120,-122.206,1300,11500
1352300315,20140808T000000,219950,2,1,1010,6,0,47.488,0,3,2,1010,0,1907,1953,98055,4120,-122.2,1200,4120
3307700150,20150413T000000,950000,3,1,1720,7,0,47.5905,0,4,1,1720,0,1946,0,98040,9830,-122.245,3200,8923
809001400,20140922T000000,925000,3,1,1630,8,0,47.6351,0,4,1.5,1630,0,1912,0,98109,3200,-122.352,1710,3600
6123600090,20140519T000000,251200,4,1.5,1310,7,0,47.425,0,3,1,1060,250,1953,0,98148,8250,-122.332,1260,8255
8651401720,20140918T000000,215000,3,1.5,1610,6,0,47.3632,0,4,1,1610,0,1968,0,98042,5304,-122.087,1060,5304
6386700110,20140805T000000,245000,3,2,1850,7,0,47.3109,0,4,1,1180,670,1970,0,98023,8208,-122.362,1790,8174
8100900115,20150206T000000,259000,3,1.75,1270,6,0,47.5495,0,3,1.5,980,290,1922,0,98108,4815,-122.31,1270,6431
7549801395,20141113T000000,349950,4,1.5,1420,7,0,47.5518,0,3,1.5,1420,0,1925,0,98108,6720,-122.311,1560,5600
226059096,20141118T000000,1.57E+06,5,4.5,5220,11,0,47.7666,0,3,2,5220,0,2001,0,98072,67319,-122.128,4190,40609
6021502070,20150508T000000,600000,2,1,1410,7,0,47.6883,0,3,1,1020,390,1939,0,98117,4500,-122.384,1300,4500
2767603608,20141002T000000,405000,2,1.5,1170,8,0,47.6719,0,3,3,1170,0,2001,0,98107,1274,-122.381,1290,1308
425059103,20141202T000000,625000,3,2.5,1860,8,0,47.6775,0,3,2,1860,0,1993,0,98033,10027,-122.165,1530,9204
1624079057,20140717T000000,430000,4,1,1620,7,0,47.5654,0,3,1.5,1620,0,1943,0,98024,37075,-121.929,2190,87117
1931300688,20150429T000000,533000,3,3,1280,8,0,47.6569,0,3,3,1280,0,2004,0,98103,1085,-122.346,1300,1310
7732650120,20140728T000000,1.05E+06,4,2.5,2750,10,0,47.6595,0,3,2,2750,0,1999,0,98007,9949,-122.147,2750,9860
179001425,20141024T000000,230000,3,1.75,1420,5,0,47.4928,0,3,1,710,710,1931,2014,98178,3000,-122.274,1960,5000
5469300330,20140905T000000,275000,4,1.75,2000,7,0,47.374,0,5,1,1010,990,1975,0,98042,8700,-122.141,1490,7350
3678900110,20140610T000000,403000,2,1,1100,7,0,47.5738,0,4,1,1100,0,1926,0,98144,3598,-122.313,1240,3598
3388300730,20140910T000000,550388,3,3,1720,7,2,47.4936,0,5,1,1720,0,1966,0,98027,70567,-122.069,2740,70567
4037600115,20140922T000000,415500,3,1.5,1240,7,0,47.607,0,3,1,1240,0,1958,0,98007,12400,-122.132,1640,9600
4083302485,20150420T000000,913000,3,1.75,2170,7,0,47.6546,0,4,1,1110,1060,1925,0,98103,4000,-122.337,1890,4000
7857000716,20150313T000000,334998,2,1,1800,6,0,47.5508,0,3,1,900,900,1942,0,98108,5182,-122.3,1570,5876
8857600490,20140509T000000,201500,3,1,1160,7,0,47.3831,0,4,1,1160,0,1959,0,98032,8320,-122.288,1480,7800
925069100,20150327T000000,820000,3,2.5,3030,10,0,47.664,0,3,2,3030,0,1997,0,98053,46538,-122.041,3370,51450
4077800518,20140611T000000,371000,3,1,890,7,0,47.71,0,3,1,890,0,1951,0,98125,7200,-122.286,1630,7455
2212200100,20141022T000000,229950,4,2.5,2150,7,0,47.3942,0,5,1,1240,910,1976,0,98031,7670,-122.189,1610,7350
2212200100,20150422T000000,344900,4,2.5,2150,7,0,47.3942,0,5,1,1240,910,1976,0,98031,7670,-122.189,1610,7350
5100403876,20140820T000000,840000,3,2.5,2060,8,0,47.6961,0,3,2,2060,0,1924,2006,98115,9715,-122.316,1240,7072
821049191,20140916T000000,285000,3,1.5,1380,7,0,47.3204,0,4,1,1380,0,1967,0,98003,12196,-122.322,1600,10720
126039599,20150326T000000,475000,4,2.25,1800,7,0,47.7717,0,3,1,1230,570,1979,0,98177,7200,-122.376,2260,7498
1218000195,20150303T000000,420000,2,1,1460,6,0,47.4617,0,3,1,1460,0,1924,0,98166,7832,-122.346,1460,7632
9287800375,20141030T000000,685000,3,2,2210,7,2,47.6754,0,3,1.5,1710,500,1909,0,98103,5000,-122.357,1920,5000
926069140,20140721T000000,879000,4,3,3590,10,0,47.7557,0,3,2,3590,0,2005,0,98077,89640,-122.036,2790,54014
2407000145,20150120T000000,197200,3,1,1140,6,0,47.4824,0,3,1,990,150,1942,0,98146,8775,-122.336,1300,8775
452001280,20140703T000000,529950,3,1,1240,7,0,47.6755,0,5,1.5,1240,0,1909,0,98107,5000,-122.367,1240,4900
425069020,20140505T000000,1.09E+06,4,2.5,4340,11,0,47.6805,0,3,2.5,4340,0,1992,0,98053,141570,-122.048,2720,97138
4232901120,20140520T000000,792000,3,1.5,1570,8,0,47.6358,0,3,2,1570,0,1915,0,98109,1050,-122.356,2070,3600
4233400490,20140820T000000,262000,3,2.5,1680,7,0,47.314,0,4,2,1680,0,1994,0,98010,10300,-122.001,1680,9849
4302201005,20141007T000000,353900,3,1.75,1560,6,0,47.5272,0,5,1,780,780,1927,0,98106,5760,-122.359,1320,7680
2026079055,20140818T000000,380000,1,1.5,1200,7,0,47.7205,0,3,1.5,1200,0,1983,0,98019,44866,-121.93,1480,67082
5104510120,20150327T000000,305000,3,2.5,1690,7,0,47.3564,0,3,2,1690,0,2002,0,98038,5175,-122.016,1830,5175
7857003851,20150420T000000,440000,4,2,2310,7,0,47.5471,0,3,1,1430,880,1994,0,98108,5004,-122.298,1630,5060
1257202430,20140617T000000,1.01E+06,4,3.5,2650,9,0,47.6735,0,3,2,2060,590,2001,0,98103,3060,-122.332,1470,3060
5104511530,20140919T000000,549900,5,3,3610,8,0,47.3534,0,3,2,3610,0,2003,0,98038,7555,-122.012,3610,7979
522069111,20150127T000000,678500,4,3,2620,8,0,47.4239,0,3,2,2620,0,1992,0,98058,214750,-122.068,2060,212137
5379804537,20140826T000000,270000,3,2.25,1760,7,0,47.4501,0,3,1,1160,600,1986,0,98188,8287,-122.274,1290,9587
3034200410,20150330T000000,430000,3,1,940,7,0,47.7169,0,4,1.5,940,0,1949,0,98133,12521,-122.331,1920,9046
5700003630,20140630T000000,1.93E+06,5,4.25,4830,11,2,47.5789,0,4,2.5,3710,1120,1914,0,98144,8050,-122.286,4470,9194
7203220410,20140813T000000,790500,4,2.75,3350,9,0,47.6849,0,3,2,3350,0,2014,0,98053,5416,-122.016,3625,5637
2426049168,20141017T000000,447450,3,2.25,1570,8,0,47.7332,0,3,2,1570,0,1991,0,98034,7200,-122.232,1620,7318
9828701565,20150209T000000,375000,3,2,2240,7,0,47.6191,0,3,1,1630,610,1954,0,98112,5200,-122.296,1470,3775
259600620,20150206T000000,565000,4,2,1950,7,0,47.6332,0,4,1,1950,0,1963,0,98008,9940,-122.118,1920,9270
5312100040,20150423T000000,400000,2,1,1010,6,2,47.5728,0,4,1,810,200,1918,0,98144,3916,-122.306,1580,3888
1938400040,20150220T000000,246000,3,1.5,1630,8,0,47.3155,0,4,1,1300,330,1976,0,98023,10200,-122.364,1960,6700
6632900405,20141029T000000,329922,3,1.75,1420,7,0,47.7398,0,3,1,1100,320,1967,0,98155,6289,-122.314,1460,7402
2125059123,20150414T000000,1.25E+06,5,3.25,3950,10,0,47.6451,0,3,1,2100,1850,1969,0,98005,44431,-122.173,3860,45870
6411600113,20150420T000000,375000,3,1,1210,6,0,47.7125,0,4,1,1210,0,1910,0,98133,7425,-122.33,1260,7425
6381500035,20140508T000000,385000,3,1.75,1890,7,0,47.7327,0,3,1,1230,660,1944,0,98125,9920,-122.306,1380,9086
7518500985,20140903T000000,591500,4,2.5,1690,7,0,47.6825,0,4,1.5,1140,550,1912,0,98117,4080,-122.379,1600,4590
5149800040,20140918T000000,255000,4,2,2560,7,0,47.3326,0,4,1,1350,1210,1960,0,98003,12155,-122.323,1790,11906
3211000930,20150316T000000,275000,3,1.5,1350,7,0,47.4805,0,3,1,1350,0,1959,0,98059,7800,-122.158,1510,8040
1853081250,20141229T000000,800000,4,2.75,3120,9,0,47.594,0,3,2,3120,0,2010,0,98074,5000,-122.062,3200,5000
6632300040,20150425T000000,327000,2,1,1140,7,0,47.73,0,3,1,1140,0,1952,1990,98125,7435,-122.31,1320,9385
6117501755,20141230T000000,355000,4,1.5,2230,7,1,47.4409,0,4,1,1220,1010,1954,0,98166,11536,-122.348,2170,12465
6163900411,20141003T000000,310000,2,1,1050,6,0,47.7598,0,4,1,780,270,1947,0,98155,8220,-122.316,1340,7651
1924069039,20140519T000000,869000,5,3.25,4180,8,0,47.5488,0,4,2,2880,1300,1979,0,98027,49222,-122.094,3170,8029
4058801065,20140808T000000,272000,3,2,1200,7,0,47.5031,0,5,1,1200,0,1942,0,98178,5700,-122.242,1190,6384
1223089038,20140711T000000,665000,5,2.25,3320,9,0,47.4862,0,3,2,3320,0,2000,0,98045,60984,-121.718,1580,55322
5420800090,20141117T000000,225000,3,2.5,1590,7,0,47.3493,0,3,2,1590,0,1989,0,98030,8449,-122.177,1750,7172
2591720360,20141226T000000,375000,3,2.5,2750,9,0,47.3732,0,3,2,2750,0,1989,0,98038,37096,-122.023,2700,40091
9286750100,20140610T000000,375500,3,1.5,1530,8,0,47.7691,0,3,1,1530,0,1975,0,98155,7200,-122.297,2150,7216
2392100090,20150402T000000,550000,3,1.75,1570,7,0,47.565,0,3,1,920,650,1948,0,98116,6500,-122.398,1570,5750
4302201085,20140918T000000,248000,3,1,1470,7,0,47.5276,0,3,1,1220,250,1946,0,98106,7680,-122.359,1470,6784
4302201085,20150506T000000,546940,3,1,1470,7,0,47.5276,0,3,1,1220,250,1946,0,98106,7680,-122.359,1470,6784
7215730580,20140902T000000,680000,4,3,3150,9,0,47.5968,0,3,2,3150,0,2001,0,98075,6175,-122.017,3150,6986
2095500120,20140718T000000,350000,4,2.5,2380,8,0,47.3662,0,3,2,2380,0,1997,0,98030,6124,-122.175,2170,6097
136000220,20150325T000000,593000,2,2.5,2000,8,1,47.5788,0,3,3,1810,190,1994,0,98116,2500,-122.396,1970,5650
3834000720,20150319T000000,390000,2,1,1140,7,0,47.7278,0,3,1,1140,0,1958,0,98125,8147,-122.289,1260,8148
3523029077,20141007T000000,297000,3,1,1340,7,0,47.4443,0,4,1,1340,0,1924,0,98070,18000,-122.509,1660,196591
42000065,20150305T000000,355000,2,1,1450,7,0,47.4689,0,4,1,1450,0,1965,0,98188,9150,-122.277,1440,10636
3275330120,20140814T000000,309900,3,2.5,2020,7,0,47.2597,0,3,2,2020,0,1987,0,98003,26670,-122.31,1680,10939
2312400230,20140924T000000,257000,3,2.25,1810,7,0,47.3476,0,3,2,1810,0,1992,0,98003,12000,-122.3,1720,9916
3472800065,20140826T000000,1.70E+06,4,3,3600,9,0,47.6257,0,4,2,3600,0,1959,1995,98004,9687,-122.208,2620,10400
7518501140,20150113T000000,300000,3,2,1260,7,0,47.6821,0,3,2,1260,0,1987,0,98117,2550,-122.378,1590,3825
9126100815,20141217T000000,500000,3,2,1560,8,0,47.605,0,3,3,1560,0,2014,0,98122,1156,-122.304,1560,1728
2769600590,20141016T000000,900000,8,4,4020,8,0,47.6732,0,3,1,2010,2010,1968,0,98107,7500,-122.363,1560,3737
7215730040,20140515T000000,695000,4,3,3150,9,0,47.5974,0,3,2,3150,0,2001,0,98075,9130,-122.017,2970,6228
8155760040,20141218T000000,213400,4,2.5,1680,7,0,47.3867,0,3,2,1680,0,2001,0,98030,6655,-122.191,1680,6982
1376800220,20140709T000000,425000,2,1,1320,7,0,47.6433,0,3,1,1020,300,1939,0,98199,8830,-122.404,1620,8531
3623059101,20140811T000000,420000,3,3,2700,9,0,47.4446,0,4,2,1570,1130,1986,0,98058,47050,-122.104,2260,45901
7010701016,20150209T000000,411000,1,1,1080,7,0,47.6603,0,3,1.5,1080,0,1948,0,98199,5000,-122.394,1620,4000
1025069210,20150209T000000,762500,4,2.25,3130,9,0,47.6683,0,3,2,3130,0,1986,0,98053,41382,-122.034,3130,54886
721049096,20140527T000000,569950,5,4.5,4850,10,0,47.3181,0,3,2,4850,0,2001,0,98023,40902,-122.344,1640,13503
7347600210,20150424T000000,258000,4,1,1220,6,0,47.4792,0,5,1.5,1220,0,1916,0,98168,8500,-122.277,1460,8500
3630030180,20150224T000000,499000,3,2.25,1780,8,0,47.5495,0,3,2,1780,0,2004,0,98029,3665,-121.997,1770,3669
9353300820,20150511T000000,310000,3,1,1250,7,0,47.4894,0,4,1,1250,0,1961,0,98059,10723,-122.135,1520,10723
4310702876,20141103T000000,398500,2,2.5,1780,8,0,47.6962,0,3,3,1350,430,2005,0,98103,1311,-122.34,1390,1227
5647900120,20140613T000000,250600,4,2.5,1930,7,0,47.3261,0,3,1,1120,810,1981,0,98001,8660,-122.26,1830,9591
4123800580,20140812T000000,352000,4,2.5,2470,7,0,47.3792,0,3,1,1420,1050,1985,0,98038,6116,-122.047,1670,7627
6169901006,20140715T000000,600000,2,1,1180,7,1,47.6313,0,3,1,940,240,1909,0,98119,2160,-122.368,2700,5400
3735901080,20150324T000000,645000,3,1,2270,7,0,47.688,0,4,1,1170,1100,1946,0,98115,4182,-122.32,1860,4080
5104520620,20140724T000000,291500,4,2.5,1770,7,0,47.3503,0,3,2,1770,0,2004,0,98038,5000,-122.005,2080,5100
2422049107,20140508T000000,350000,4,1.75,2250,8,0,47.3789,0,4,1,2150,100,1940,0,98030,13515,-122.229,2150,12508
3260700360,20140919T000000,279000,3,2.5,1540,7,0,47.3102,0,3,1,1080,460,1974,0,98003,7280,-122.322,1220,6440
